MSN,YYYYMM,Value,Column_Order,Description,Unit
TEACBUS,199506,2037.832,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199507,1983.797,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199508,2062.657,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199509,1979.27,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199510,2033.847,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199511,1987.395,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199512,2046.947,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199513,23846.327,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199601,1988.556,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199602,1906.56,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199603,2049.793,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199604,2002.969,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199605,2093.471,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199606,2011.289,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199607,2092.736,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199608,2147.741,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199609,1950.461,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199610,2145.609,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199611,2001.75,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199612,2046.394,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199613,24437.355,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199701,1992.718,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199702,1873.262,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199703,2063.728,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199704,2068.991,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199705,2117.852,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199706,2053.862,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199707,2171.069,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199708,2119.41,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199709,2011.76,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199710,2122.34,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199711,2028.213,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199712,2126.348,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199713,24749.594,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199801,2053.89,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199802,1870.796,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199803,2093.996,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199804,2140.948,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199805,2097.635,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199806,2096.414,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199807,2215.071,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199808,2178.337,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199809,2078.103,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199810,2176.191,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199811,2061.98,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199812,2192.736,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199813,25256.17,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199901,2062.706,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199902,1913.167,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199903,2168.078,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199904,2115.435,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199905,2190.251,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199906,2170.184,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199907,2236.388,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199908,2256.232,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199909,2106.436,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199910,2253.479,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199911,2123.945,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199912,2352.211,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,199913,25948.556,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200001,2080.194,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200002,2074.153,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200003,2205.183,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200004,2156.688,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200005,2249.146,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200006,2222.954,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200007,2303.432,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200008,2333.577,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200009,2170.908,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200010,2285.106,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200011,2167.971,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200012,2299.045,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200013,26548.396,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200101,2146.697,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200102,1986.439,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200103,2232.458,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200104,2169.476,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200105,2265.977,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200106,2187.869,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200107,2328.335,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200108,2293.669,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200109,2119.692,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200110,2251.477,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200111,2132.985,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200112,2160.198,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200113,26275.288,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200201,2166.414,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200202,1996.3,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200203,2250.39,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200204,2218.286,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200205,2300.414,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200206,2258.975,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200207,2329.414,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200208,2346.808,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200209,2168.612,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200210,2266.958,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200211,2229.135,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200212,2310.1,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200213,26841.819,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200301,2161.639,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200302,2023.56,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200303,2243.415,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200304,2199.219,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200305,2271.852,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200306,2228.468,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200307,2322.965,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200308,2393.634,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200309,2202.581,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200310,2322.371,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200311,2229.918,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200312,2319.063,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200313,26918.683,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200401,2241.796,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200402,2180.635,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200403,2339.162,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200404,2291.443,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200405,2350.946,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200406,2323.635,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200407,2410.524,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200408,2408.032,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200409,2279.258,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200410,2394.328,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200411,2302.543,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200412,2373.145,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200413,27895.46,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200501,2303.829,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200502,2142.026,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200503,2387.141,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200504,2321.996,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200505,2431.699,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200506,2356.925,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200507,2460.556,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200508,2487.174,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200509,2295.244,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200510,2393.183,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200511,2332.516,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200512,2440.67,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200513,28352.998,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200601,2362.05,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200602,2153.56,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200603,2428.796,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200604,2359.27,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200605,2448.265,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200606,2416.023,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200607,2520.117,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200608,2535.087,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200609,2348.31,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200610,2459.386,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200611,2334.955,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200612,2464.038,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200613,28829.882,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200701,2381.976,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200702,2199.488,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200703,2428.093,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200704,2389.027,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200705,2503.788,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200706,2452.228,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200707,2546.978,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200708,2563.973,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200709,2377.123,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200710,2464.838,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200711,2378.547,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200712,2430.12,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200713,29116.219,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200801,2320.262,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200802,2159.568,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200803,2371.377,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200804,2342.44,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200805,2429.58,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200806,2323.543,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200807,2410.311,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200808,2399.245,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200809,2169.566,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200810,2368.09,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200811,2226.05,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200812,2309.302,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200813,27829.355,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200901,2246.295,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200902,2030.047,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200903,2295.858,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200904,2256.673,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200905,2281.259,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200906,2282.926,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200907,2337.939,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200908,2364.546,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200909,2193.29,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200910,2305.067,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200911,2198.436,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200912,2315.183,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,200913,27107.529,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201001,2206.471,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201002,2020.082,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201003,2307.451,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201004,2294.383,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201005,2360.927,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201006,2331.876,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201007,2413.222,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201008,2411.996,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201009,2307.184,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201010,2340.43,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201011,2237.629,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201012,2326.445,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201013,27558.144,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201101,2226.869,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201102,2049.493,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201103,2314.424,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201104,2247.668,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201105,2324.097,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201106,2331.241,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201107,2348.178,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201108,2378.462,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201109,2245.978,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201110,2283.762,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201111,2202.862,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201112,2281.794,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201113,27234.84,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201201,2153.01,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201202,2089.315,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201203,2237.021,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201204,2208.345,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201205,2316.75,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201206,2282.247,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201207,2328.303,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201208,2381.611,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201209,2174.11,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201210,2264.694,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201211,2156.032,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201212,2168.409,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201213,26759.883,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201301,2162.17,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201302,1984.68,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201303,2260.623,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201304,2205.842,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201305,2306.213,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201306,2256.567,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201307,2367.223,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201308,2389.421,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201309,2243.835,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201310,2332.278,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201311,2219.074,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201312,2280.448,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TEACBUS,201313,27008.392,"8","Total Energy Consumed by the Transportation Sector","Trillion Btu"
TXEIBUS,194913,4339.47,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195013,4679.283,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195113,5070.83,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195213,5338.183,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195313,5730.355,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195413,5779.745,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195513,6461.471,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195613,6942.296,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195713,7231.035,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195813,7197.936,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,195913,7794.295,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196013,8157.929,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196113,8451.561,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196213,9027.528,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196313,9624.895,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196413,10313.377,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196513,11012.229,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196613,11982.651,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196713,12694.663,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196813,13881.853,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,196913,15167.253,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197013,16253.34,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197113,17117.795,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197213,18449.961,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197301,1691.096,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197302,1511.458,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197303,1559.159,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197304,1470.152,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197305,1551.631,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197306,1709.752,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197307,1846.331,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197308,1889.873,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197309,1664.842,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197310,1638.807,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197311,1567.941,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197312,1629.591,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197313,19730.632,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197401,1663.689,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197402,1506.973,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197403,1589.502,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197404,1512.953,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197405,1630.562,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197406,1666.66,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197407,1908.007,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197408,1865.99,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197409,1626.253,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197410,1625.206,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197411,1600.048,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197412,1709.402,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197413,19905.245,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197501,1741.385,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197502,1553.135,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197503,1638.241,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197504,1540.673,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197505,1619.351,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197506,1723.312,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
TXEIBUS,197507,1880.241,"9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
